TempIndex,ItemNumber,StationeryType,StationeryName,ReorderLevel,ReorderQty,UOM,Price,SupplierName,Dates,RequisitionQuantity,TotalPrice
54,P034 ,Pen ,Pen Felt Tip Blue ,100,50,Dozen ,2.5,APLHA,"Thursday, January 5, 2017",39,962.5
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Thursday, January 5, 2017",8,327.6
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Thursday, January 5, 2017",168,1680
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Thursday, January 5, 2017",152,1520
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Thursday, January 5, 2017",11,102.6
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Thursday, January 5, 2017",37,2664
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Thursday, January 5, 2017",96,1056
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Thursday, January 5, 2017",69,2760
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Thursday, January 5, 2017",10,148.5
39,H032 ,Puncher ,Hole Puncher 3 holes ,50,20,Each ,12.6,CHEAP,"Thursday, January 5, 2017",19,2343.6
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Thursday, January 5, 2017",24,1344
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Thursday, January 5, 2017",58,812
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Thursday, January 5, 2017",39,2340
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Thursday, January 5, 2017",3,39.6
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Thursday, January 5, 2017",390,50700
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Thursday, January 5, 2017",5,54
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Thursday, January 5, 2017",332,5644
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Thursday, January 5, 2017",5,13.5
33,F035 ,File ,Folder Plastic Yellow ,200,150,Each ,4,APLHA,"Thursday, January 5, 2017",101,4020
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Thursday, January 5, 2017",34,201.6
26,F022 ,File ,File-Blue with Logo ,200,100,Each ,2.3,WOW,"Thursday, January 5, 2017",76,1748
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Thursday, January 5, 2017",392,5488
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Friday, January 6, 2017",12,672
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Friday, January 6, 2017",45,801
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Friday, January 6, 2017",135,10800
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Friday, January 6, 2017",35,140.8
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Friday, January 6, 2017",47,1860
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Friday, January 6, 2017",9,111.6
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Friday, January 6, 2017",26,255
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Friday, January 6, 2017",69,2760
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Friday, January 6, 2017",9,111.6
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Friday, January 6, 2017",195,25350
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Friday, January 6, 2017",216,3672
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Friday, January 6, 2017",13,193.5
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Friday, January 6, 2017",35,2520
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Friday, January 6, 2017",15,175.2
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Friday, January 6, 2017",6,120
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Friday, January 6, 2017",13,156
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Friday, January 6, 2017",5,124.2
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Friday, January 6, 2017",55,276
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Friday, January 6, 2017",6,24
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Friday, January 6, 2017",388,4268
51,P031 ,Pen ,Pen Ballpoint Blue ,100,50,Dozen ,2.5,OMEGA,"Friday, January 6, 2017",18,437.5
11,E005 ,Envelope ,Envelope White 3inchx6inch ,600,400,Each ,1,ISS,"Friday, January 6, 2017",44,440
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Friday, January 6, 2017",20,780
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Friday, January 6, 2017",19,170.1
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Friday, January 6, 2017",48,864
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Friday, January 6, 2017",129,5160
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Friday, January 6, 2017",126,1764
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Friday, January 6, 2017",16,324
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Friday, January 6, 2017",16,616.2
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Friday, January 6, 2017",29,1740
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Friday, January 6, 2017",84,840
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Friday, January 6, 2017",64,896
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Friday, January 6, 2017",48,672
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Friday, January 6, 2017",50,600
39,H032 ,Puncher ,Hole Puncher 3 holes ,50,20,Each ,12.6,CHEAP,"Friday, January 6, 2017",18,2242.8
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Friday, January 6, 2017",336,3696
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Friday, January 6, 2017",25,1388.8
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Friday, January 6, 2017",420,54600
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Friday, January 6, 2017",42,3024
13,E007 ,Envelope ,Envelope White 5inchx7inch ,600,400,Each ,1.6,APLHA,"Friday, January 6, 2017",344,5504
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Friday, January 6, 2017",18,2784.6
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Friday, January 6, 2017",28,2016
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Friday, January 6, 2017",18,39.6
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Friday, January 6, 2017",27,918
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Friday, January 6, 2017",29,62.7
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Friday, January 6, 2017",92,1564
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Friday, January 6, 2017",16,1152
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Friday, January 6, 2017",12,117
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Friday, January 6, 2017",235,30550
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Friday, January 6, 2017",5,550.8
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Friday, January 6, 2017",11,222
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Friday, January 6, 2017",4,48
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Friday, January 6, 2017",24,1488
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Friday, January 6, 2017",18,72
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Friday, January 6, 2017",41,2916
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Friday, January 6, 2017",11,133.2
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Monday, January 9, 2017",18,265.5
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Monday, January 9, 2017",364,6188
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Monday, January 9, 2017",23,230
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Monday, January 9, 2017",14,360
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Monday, January 9, 2017",66,2640
9,E003 ,Envelope ,Envelope Brown 5inchx7inch ,600,400,Each ,1.6,LOTCASH,"Monday, January 9, 2017",224,3584
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Monday, January 9, 2017",10,53.2
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Monday, January 9, 2017",20,455.4
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Monday, January 9, 2017",56,784
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, January 9, 2017",332,3652
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Monday, January 9, 2017",120,1680
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Monday, January 9, 2017",31,713
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Monday, January 9, 2017",20,97.5
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Monday, January 9, 2017",66,2640
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Monday, January 9, 2017",212,2968
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Monday, January 9, 2017",19,652.8
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Monday, January 9, 2017",7,97.5
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Monday, January 9, 2017",49,882
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Monday, January 9, 2017",4,673.2
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Monday, January 9, 2017",29,2052
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Monday, January 9, 2017",9,186
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Monday, January 9, 2017",396,6732
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Monday, January 9, 2017",24,291.6
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Monday, January 9, 2017",12,26.4
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Monday, January 9, 2017",9,92
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Monday, January 9, 2017",37,444
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Monday, January 9, 2017",19,1332
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, January 9, 2017",248,2728
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Monday, January 9, 2017",28,140
19,E032 ,Exercise ,Exercise Book A4 Hardcover 100 pg ,100,50,Each ,0.21,WOW,"Monday, January 9, 2017",33,68.25
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Monday, January 9, 2017",5,210.6
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Monday, January 9, 2017",48,104.5
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Monday, January 9, 2017",134,1876
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Monday, January 9, 2017",78,4345.6
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Monday, January 9, 2017",30,2160
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Monday, January 9, 2017",8,184
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Monday, January 9, 2017",13,780
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Monday, January 9, 2017",392,6664
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Monday, January 9, 2017",16,34.1
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Monday, January 9, 2017",35,862.5
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Monday, January 9, 2017",115,9200
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Monday, January 9, 2017",46,552
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Monday, January 9, 2017",144,2016
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Monday, January 9, 2017",14,56
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Monday, January 9, 2017",8,498
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Monday, January 9, 2017",172,2408
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Monday, January 9, 2017",37,184
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Monday, January 9, 2017",344,4816
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Monday, January 9, 2017",37,2060.8
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Monday, January 9, 2017",25,298.8
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Monday, January 9, 2017",12,32.4
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Monday, January 9, 2017",80,800
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Monday, January 9, 2017",12,1897.2
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Monday, January 9, 2017",49,245
69,S100 ,Scissors ,Scissors ,50,20,Each ,4,LOTCASH,"Monday, January 9, 2017",19,776
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Monday, January 9, 2017",6,330
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Monday, January 9, 2017",18,985.6
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Monday, January 9, 2017",23,270
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Monday, January 9, 2017",27,1523.2
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Monday, January 9, 2017",26,1020
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Monday, January 9, 2017",325,26000
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Monday, January 9, 2017",164,2296
24,F020 ,File ,File Separator ,100,50,Set ,2,OMEGA,"Monday, January 9, 2017",32,630
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Monday, January 9, 2017",30,737.5
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Monday, January 9, 2017",53,3273.6
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Monday, January 9, 2017",14,806.4
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Monday, January 9, 2017",14,172.8
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Monday, January 9, 2017",8,188.6
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Monday, January 9, 2017",26,1478.4
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Monday, January 9, 2017",50,198.4
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Monday, January 9, 2017",34,1881.6
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, January 9, 2017",216,2376
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Monday, January 9, 2017",8,80
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Monday, January 9, 2017",7,28.8
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Monday, January 9, 2017",70,3942.4
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Monday, January 9, 2017",30,270
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Tuesday, January 10, 2017",36,504
24,F020 ,File ,File Separator ,100,50,Set ,2,OMEGA,"Tuesday, January 10, 2017",31,620
53,P033 ,Pen ,Pen Felt Tip Black ,100,50,Dozen ,2.5,RANDOM,"Tuesday, January 10, 2017",37,925
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Tuesday, January 10, 2017",8,83
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Tuesday, January 10, 2017",38,684
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Tuesday, January 10, 2017",11,1713.6
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Tuesday, January 10, 2017",435,34800
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Tuesday, January 10, 2017",37,912.5
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Tuesday, January 10, 2017",47,2790
33,F035 ,File ,Folder Plastic Yellow ,200,150,Each ,4,APLHA,"Tuesday, January 10, 2017",68,2700
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Tuesday, January 10, 2017",376,6392
53,P033 ,Pen ,Pen Felt Tip Black ,100,50,Dozen ,2.5,RANDOM,"Tuesday, January 10, 2017",27,662.5
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Tuesday, January 10, 2017",36,504
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Tuesday, January 10, 2017",61,1403
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Tuesday, January 10, 2017",26,70.2
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Tuesday, January 10, 2017",58,812
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Tuesday, January 10, 2017",212,2968
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Tuesday, January 10, 2017",5,54
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Tuesday, January 10, 2017",15,1044
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Tuesday, January 10, 2017",26,1444.8
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Tuesday, January 10, 2017",210,16800
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Tuesday, January 10, 2017",37,2269.2
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Tuesday, January 10, 2017",34,1926.4
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Tuesday, January 10, 2017",44,748
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Tuesday, January 10, 2017",17,171
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Tuesday, January 10, 2017",59,3315.2
53,P033 ,Pen ,Pen Felt Tip Black ,100,50,Dozen ,2.5,RANDOM,"Tuesday, January 10, 2017",7,162.5
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Tuesday, January 10, 2017",10,99
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Tuesday, January 10, 2017",17,52.2
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Tuesday, January 10, 2017",66,393.6
26,F022 ,File ,File-Blue with Logo ,200,100,Each ,2.3,WOW,"Tuesday, January 10, 2017",21,483
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Tuesday, January 10, 2017",23,207.9
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Tuesday, January 10, 2017",11,630
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Tuesday, January 10, 2017",12,864
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Tuesday, January 10, 2017",13,32.5
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Tuesday, January 10, 2017",34,1162.8
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Tuesday, January 10, 2017",48,1008
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Tuesday, January 10, 2017",9,211.6
51,P031 ,Pen ,Pen Ballpoint Blue ,100,50,Dozen ,2.5,OMEGA,"Tuesday, January 10, 2017",21,512.5
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Tuesday, January 10, 2017",29,725
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Tuesday, January 10, 2017",29,1740
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Tuesday, January 10, 2017",15,1530
39,H032 ,Puncher ,Hole Puncher 3 holes ,50,20,Each ,12.6,CHEAP,"Tuesday, January 10, 2017",10,1260
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Tuesday, January 10, 2017",23,1656
43,P012 ,Pad ,Pad Postit Memo 12inchx2inch ,100,60,Packet ,3.4,LOTCASH,"Tuesday, January 10, 2017",31,1040.4
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Tuesday, January 10, 2017",24,816
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Tuesday, January 10, 2017",19,194
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Tuesday, January 10, 2017",184,3128
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Tuesday, January 10, 2017",5,125
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Tuesday, January 10, 2017",20,109.2
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Tuesday, January 10, 2017",14,211.5
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Tuesday, January 10, 2017",9,127.5
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Tuesday, January 10, 2017",23,280.8
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Tuesday, January 10, 2017",41,729
19,E032 ,Exercise ,Exercise Book A4 Hardcover 100 pg ,100,50,Each ,0.21,WOW,"Wednesday, January 11, 2017",47,98.7
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Wednesday, January 11, 2017",172,2408
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Wednesday, January 11, 2017",8,17.6
11,E005 ,Envelope ,Envelope White 3inchx6inch ,600,400,Each ,1,ISS,"Wednesday, January 11, 2017",192,1920
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Wednesday, January 11, 2017",15,44.4
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Wednesday, January 11, 2017",13,38.4
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Wednesday, January 11, 2017",19,651
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Wednesday, January 11, 2017",70,417.6
19,E032 ,Exercise ,Exercise Book A4 Hardcover 100 pg ,100,50,Each ,0.21,WOW,"Wednesday, January 11, 2017",10,19.95
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Wednesday, January 11, 2017",296,2960
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Wednesday, January 11, 2017",15,362.5
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Wednesday, January 11, 2017",34,170
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Wednesday, January 11, 2017",24,1692
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Wednesday, January 11, 2017",14,530.4
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Wednesday, January 11, 2017",40,987.5
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Wednesday, January 11, 2017",6,234
